# timestamp tx ty tz qx qy qz qw
1038 0.463510 -0.435641 0.639009 0.044020 -0.264857 -0.213709 0.939277
1039 0.468263 -0.435315 0.639909 0.044140 -0.265550 -0.214681 0.938854
1040 0.473017 -0.434990 0.640808 0.044262 -0.266247 -0.215660 0.938427
1041 0.477770 -0.434677 0.641711 0.044385 -0.266948 -0.216644 0.937995
1042 0.482524 -0.434364 0.642613 0.044510 -0.267653 -0.217633 0.937559
1043 0.487278 -0.434050 0.643514 0.044637 -0.268362 -0.218628 0.937119
1044 0.492032 -0.433737 0.644417 0.044765 -0.269075 -0.219629 0.936674
1045 0.496786 -0.433429 0.645318 0.044894 -0.269794 -0.220634 0.936225
1046 0.501541 -0.433125 0.646219 0.045025 -0.270517 -0.221643 0.935771
1047 0.506296 -0.432822 0.647120 0.045157 -0.271245 -0.222658 0.935313
1048 0.511051 -0.432519 0.648021 0.045290 -0.271978 -0.223676 0.934851
1049 0.515805 -0.432215 0.648922 0.045423 -0.272717 -0.224699 0.934383
1050 0.520560 -0.431919 0.649820 0.045558 -0.273461 -0.225725 0.933912
1051 0.525316 -0.431623 0.650717 0.045693 -0.274212 -0.226755 0.933436
1052 0.530072 -0.431328 0.651615 0.045829 -0.274968 -0.227788 0.932955
1053 0.534828 -0.431033 0.652513 0.045966 -0.275730 -0.228825 0.932469
1054 0.539584 -0.430738 0.653410 0.046103 -0.276499 -0.229864 0.931979
1055 0.544341 -0.430450 0.654302 0.046240 -0.277274 -0.230906 0.931484
1056 0.549099 -0.430163 0.655195 0.046378 -0.278057 -0.231950 0.930985
1057 0.553856 -0.429875 0.656087 0.046515 -0.278846 -0.232996 0.930481
1058 0.558613 -0.429588 0.656979 0.046653 -0.279642 -0.234045 0.929971
1059 0.563370 -0.429300 0.657871 0.046790 -0.280445 -0.235095 0.929458
1060 0.568129 -0.429019 0.658758 0.046927 -0.281257 -0.236147 0.928939
1061 0.572888 -0.428739 0.659645 0.047064 -0.282075 -0.237200 0.928415
1062 0.577647 -0.428459 0.660531 0.047200 -0.282902 -0.238254 0.927887
1063 0.582405 -0.428179 0.661417 0.047335 -0.283737 -0.239308 0.927353
1064 0.587164 -0.427899 0.662304 0.047470 -0.284580 -0.240364 0.926815
1065 0.591924 -0.427625 0.663186 0.047604 -0.285432 -0.241420 0.926272
1066 0.596684 -0.427353 0.664066 0.047737 -0.286292 -0.242476 0.925723
1067 0.601445 -0.427081 0.664947 0.047868 -0.287161 -0.243532 0.925170
1068 0.606205 -0.426809 0.665827 0.047998 -0.288039 -0.244587 0.924612
1069 0.610966 -0.426537 0.666708 0.048127 -0.288927 -0.245643 0.924048
1070 0.615727 -0.426267 0.667587 0.048255 -0.289824 -0.246697 0.923479
1071 0.620488 -0.426004 0.668463 0.048380 -0.290730 -0.247751 0.922906
1072 0.625250 -0.425741 0.669339 0.048504 -0.291646 -0.248803 0.922327
1073 0.630011 -0.425478 0.670215 0.048626 -0.292572 -0.249854 0.921743
1074 0.634773 -0.425215 0.671091 0.048745 -0.293508 -0.250904 0.921154
1075 0.639535 -0.424952 0.671967 0.048863 -0.294455 -0.251951 0.920559
1076 0.644298 -0.424695 0.672842 0.048978 -0.295412 -0.252997 0.919959
1077 0.649060 -0.424441 0.673716 0.049090 -0.296380 -0.254040 0.919354
1078 0.653823 -0.424187 0.674590 0.049200 -0.297358 -0.255081 0.918744
1079 0.658585 -0.423934 0.675464 0.049306 -0.298348 -0.256120 0.918129
1080 0.663348 -0.423680 0.676338 0.049410 -0.299349 -0.257155 0.917508
1081 0.668110 -0.423427 0.677212 0.049510 -0.300361 -0.258188 0.916881
1082 0.672873 -0.423182 0.678088 0.049607 -0.301385 -0.259217 0.916249
1083 0.677635 -0.422939 0.678963 0.049701 -0.302420 -0.260242 0.915612
1084 0.682398 -0.422696 0.679839 0.049791 -0.303468 -0.261264 0.914969
1085 0.687161 -0.422453 0.680714 0.049877 -0.304528 -0.262282 0.914321
1086 0.691924 -0.422210 0.681590 0.049959 -0.305599 -0.263296 0.913667
1087 0.696687 -0.421967 0.682466 0.050036 -0.306684 -0.264306 0.913008
1088 0.701449 -0.421733 0.683346 0.050109 -0.307781 -0.265311 0.912343
1089 0.706212 -0.421502 0.684227 0.050178 -0.308890 -0.266311 0.911673
1090 0.710974 -0.421271 0.685108 0.050242 -0.310013 -0.267306 0.910997
1091 0.715736 -0.421039 0.685990 0.050301 -0.311149 -0.268296 0.910315
1092 0.720499 -0.420808 0.686871 0.050355 -0.312298 -0.269281 0.909627
1093 0.725261 -0.420577 0.687753 0.050403 -0.313461 -0.270260 0.908934
1094 0.730023 -0.420353 0.688640 0.050446 -0.314637 -0.271234 0.908235
1095 0.734784 -0.420135 0.689532 0.050483 -0.315827 -0.272201 0.907530
1096 0.739545 -0.419918 0.690424 0.050515 -0.317031 -0.273162 0.906820
1097 0.744306 -0.419700 0.691316 0.050540 -0.318249 -0.274117 0.906103
1098 0.749067 -0.419482 0.692208 0.050559 -0.319481 -0.275066 0.905381
1099 0.753828 -0.419264 0.693100 0.050571 -0.320728 -0.276007 0.904652
1100 0.758589 -0.419049 0.693994 0.050580 -0.321985 -0.276948 0.903918
1101 0.763347 -0.418846 0.694903 0.050589 -0.323248 -0.277892 0.903176
1102 0.768106 -0.418643 0.695812 0.050598 -0.324516 -0.278840 0.902429
1103 0.772864 -0.418440 0.696720 0.050607 -0.325789 -0.279792 0.901675
1104 0.777622 -0.418238 0.697629 0.050616 -0.327067 -0.280748 0.900914
1105 0.782381 -0.418035 0.698537 0.050624 -0.328349 -0.281707 0.900147
1106 0.787140 -0.417832 0.699446 0.050632 -0.329636 -0.282669 0.899374
1107 0.791896 -0.417640 0.700369 0.050641 -0.330928 -0.283634 0.898595
1108 0.796651 -0.417454 0.701300 0.050649 -0.332224 -0.284603 0.897810
1109 0.801406 -0.417269 0.702233 0.050657 -0.333523 -0.285574 0.897019
1110 0.806160 -0.417083 0.703165 0.050665 -0.334826 -0.286547 0.896223
1111 0.810915 -0.416898 0.704097 0.050672 -0.336133 -0.287524 0.895420
1112 0.815670 -0.416712 0.705029 0.050680 -0.337443 -0.288502 0.894612
1113 0.820424 -0.416527 0.705961 0.050687 -0.338756 -0.289483 0.893798
1114 0.825174 -0.416360 0.706923 0.050695 -0.340072 -0.290465 0.892979
1115 0.829923 -0.416195 0.707886 0.050702 -0.341390 -0.291450 0.892154
1116 0.834672 -0.416029 0.708850 0.050709 -0.342711 -0.292436 0.891324
1117 0.839422 -0.415864 0.709813 0.050716 -0.344034 -0.293424 0.890489
1118 0.844171 -0.415698 0.710777 0.050722 -0.345359 -0.294413 0.889649
1119 0.848920 -0.415532 0.711740 0.050729 -0.346686 -0.295403 0.888804
1120 0.853667 -0.415373 0.712715 0.050735 -0.348014 -0.296394 0.887954
1121 0.858409 -0.415231 0.713719 0.050741 -0.349344 -0.297386 0.887099
1122 0.863150 -0.415088 0.714723 0.050747 -0.350675 -0.298379 0.886240
1123 0.867891 -0.414946 0.715727 0.050753 -0.352007 -0.299373 0.885376
1124 0.872633 -0.414804 0.716732 0.050759 -0.353340 -0.300367 0.884508
1125 0.877374 -0.414661 0.717736 0.050764 -0.354673 -0.301361 0.883635
1126 0.882116 -0.414519 0.718740 0.050769 -0.356007 -0.302356 0.882758
1127 0.886851 -0.414392 0.719774 0.050775 -0.357341 -0.303351 0.881877
1128 0.891582 -0.414277 0.720831 0.050780 -0.358675 -0.304345 0.880993
1129 0.896312 -0.414162 0.721888 0.050784 -0.360009 -0.305339 0.880104
1130 0.901043 -0.414047 0.722945 0.050789 -0.361342 -0.306333 0.879211
1131 0.905774 -0.413932 0.724002 0.050793 -0.362675 -0.307326 0.878315
1132 0.910505 -0.413817 0.725059 0.050798 -0.364007 -0.308318 0.877416
1133 0.915236 -0.413702 0.726116 0.050802 -0.365338 -0.309310 0.876513
1134 0.919953 -0.413617 0.727233 0.050806 -0.366667 -0.310300 0.875607
1135 0.924669 -0.413535 0.728357 0.050809 -0.367996 -0.311289 0.874698
1136 0.929385 -0.413453 0.729480 0.050813 -0.369322 -0.312277 0.873786
1137 0.934101 -0.413371 0.730604 0.050816 -0.370647 -0.313264 0.872871
1138 0.938817 -0.413289 0.731728 0.050819 -0.371970 -0.314249 0.871954
1139 0.943533 -0.413207 0.732852 0.050822 -0.373291 -0.315232 0.871034
1140 0.948242 -0.413139 0.734006 0.050825 -0.374610 -0.316213 0.870111
1141 0.952938 -0.413097 0.735215 0.050828 -0.375926 -0.317193 0.869186
1142 0.957633 -0.413055 0.736424 0.050830 -0.377239 -0.318170 0.868260
1143 0.962329 -0.413013 0.737633 0.050833 -0.378549 -0.319145 0.867331
1144 0.967024 -0.412970 0.738842 0.050835 -0.379857 -0.320117 0.866401
1145 0.971720 -0.412928 0.740051 0.050836 -0.381160 -0.321087 0.865468
1146 0.976415 -0.412886 0.741260 0.050838 -0.382461 -0.322054 0.864535
1147 0.981082 -0.412892 0.742573 0.050840 -0.383758 -0.323018 0.863600
1148 0.985749 -0.412899 0.743888 0.050841 -0.385051 -0.323980 0.862664
1149 0.990416 -0.412905 0.745204 0.050842 -0.386340 -0.324938 0.861726
1150 0.995083 -0.412912 0.746519 0.050843 -0.387624 -0.325893 0.860788
1151 0.999749 -0.412918 0.747834 0.050844 -0.388905 -0.326844 0.859849
1152 1.004417 -0.412925 0.749150 0.050845 -0.390180 -0.327792 0.858910
1153 1.009050 -0.412983 0.750577 0.050845 -0.391452 -0.328736 0.857970
1154 1.013678 -0.413049 0.752023 0.050845 -0.392718 -0.329677 0.857030
1155 1.018305 -0.413115 0.753469 0.050846 -0.393979 -0.330613 0.856090
1156 1.022933 -0.413181 0.754915 0.050846 -0.395234 -0.331546 0.855150
1157 1.027561 -0.413247 0.756361 0.050845 -0.396485 -0.332474 0.854210
1158 1.032188 -0.413314 0.757809 0.050845 -0.397729 -0.333398 0.853271
1159 1.036761 -0.413452 0.759413 0.050844 -0.398968 -0.334318 0.852333
1160 1.041335 -0.413591 0.761017 0.050844 -0.400201 -0.335233 0.851395
1161 1.045909 -0.413730 0.762622 0.050843 -0.401427 -0.336143 0.850458
1162 1.050482 -0.413868 0.764226 0.050842 -0.402648 -0.337049 0.849522
1163 1.055056 -0.414007 0.765830 0.050841 -0.403861 -0.337949 0.848588
1164 1.059592 -0.414190 0.767531 0.050839 -0.405069 -0.338845 0.847655
1165 1.064091 -0.414417 0.769324 0.050838 -0.406269 -0.339735 0.846724
1166 1.068590 -0.414644 0.771118 0.050836 -0.407462 -0.340620 0.845794
1167 1.073089 -0.414871 0.772912 0.050834 -0.408648 -0.341500 0.844867
1168 1.077588 -0.415098 0.774706 0.050832 -0.409827 -0.342374 0.843942
1169 1.082049 -0.415363 0.776581 0.050830 -0.410998 -0.343242 0.843019
1170 1.086445 -0.415697 0.778600 0.050828 -0.412162 -0.344104 0.842099
1171 1.090841 -0.416032 0.780619 0.050826 -0.413317 -0.344961 0.841182
1172 1.095236 -0.416366 0.782638 0.050823 -0.414465 -0.345811 0.840268
1173 1.099632 -0.416700 0.784657 0.050821 -0.415605 -0.346656 0.839357
1174 1.103943 -0.417111 0.786831 0.050818 -0.416736 -0.347494 0.838449
1175 1.108196 -0.417575 0.789114 0.050815 -0.417858 -0.348325 0.837545
1176 1.112449 -0.418039 0.791396 0.050812 -0.418972 -0.349150 0.836645
1177 1.116702 -0.418503 0.793678 0.050809 -0.420077 -0.349969 0.835748
1178 1.120917 -0.418997 0.796018 0.050806 -0.421173 -0.350781 0.834856
1179 1.124973 -0.419616 0.798602 0.050802 -0.422260 -0.351585 0.833968
1180 1.129029 -0.420235 0.801186 0.050799 -0.423338 -0.352383 0.833085
1181 1.133085 -0.420854 0.803770 0.050796 -0.424406 -0.353174 0.832206
1182 1.137101 -0.421500 0.806404 0.050792 -0.425465 -0.353957 0.831333
1183 1.140890 -0.422300 0.809322 0.050788 -0.426514 -0.354733 0.830464
1184 1.144679 -0.423101 0.812240 0.050784 -0.427553 -0.355502 0.829601
1185 1.148467 -0.423901 0.815158 0.050780 -0.428581 -0.356263 0.828743
1186 1.152104 -0.424790 0.818228 0.050776 -0.429600 -0.357017 0.827892
1187 1.155542 -0.425794 0.821496 0.050772 -0.430608 -0.357762 0.827046
1188 1.158980 -0.426799 0.824765 0.050768 -0.431606 -0.358500 0.826206
1189 1.162418 -0.427803 0.828033 0.050764 -0.432593 -0.359230 0.825373
1190 1.165418 -0.429024 0.831641 0.050760 -0.433569 -0.359952 0.824546
1191 1.168418 -0.430246 0.835250 0.050755 -0.434534 -0.360665 0.823726
1192 1.171417 -0.431468 0.838858 0.050751 -0.435488 -0.361370 0.822913
1193 1.174018 -0.432858 0.842698 0.050747 -0.436430 -0.362067 0.822108
1194 1.176508 -0.434295 0.846602 0.050742 -0.437361 -0.362755 0.821309
1195 1.178998 -0.435733 0.850506 0.050737 -0.438281 -0.363434 0.820519
1196 1.181101 -0.437312 0.854570 0.050733 -0.439188 -0.364105 0.819736
1197 1.183050 -0.438947 0.858698 0.050728 -0.440084 -0.364767 0.818961
1198 1.185000 -0.440582 0.862826 0.050724 -0.440968 -0.365420 0.818195
1199 1.186567 -0.442341 0.867057 0.050719 -0.441839 -0.366063 0.817437
1200 1.187997 -0.444144 0.871324 0.050713 -0.442708 -0.366686 0.816688
1201 1.189427 -0.445947 0.875592 0.050704 -0.443583 -0.367277 0.815948
1202 1.190498 -0.447857 0.879914 0.050693 -0.444464 -0.367837 0.815217
1203 1.191466 -0.449797 0.884251 0.050679 -0.445351 -0.368365 0.814494
1204 1.192435 -0.451737 0.888588 0.050662 -0.446244 -0.368863 0.813781
1205 1.193093 -0.453765 0.892940 0.050643 -0.447143 -0.369332 0.813076
1206 1.193674 -0.455816 0.897295 0.050621 -0.448047 -0.369771 0.812379
1207 1.194255 -0.457866 0.901650 0.050597 -0.448957 -0.370182 0.811691
1208 1.194594 -0.459987 0.905995 0.050571 -0.449872 -0.370565 0.811011
1209 1.194863 -0.462128 0.910337 0.050543 -0.450793 -0.370920 0.810339
1210 1.195131 -0.464269 0.914679 0.050512 -0.451718 -0.371248 0.809675
1211 1.195235 -0.466462 0.919001 0.050479 -0.452648 -0.371550 0.809019
1212 1.195261 -0.468679 0.923313 0.050444 -0.453583 -0.371826 0.808371
1213 1.195286 -0.470896 0.927625 0.050408 -0.454522 -0.372077 0.807730
1214 1.195219 -0.473147 0.931918 0.050369 -0.455466 -0.372303 0.807096
1215 1.195063 -0.475431 0.936193 0.050329 -0.456413 -0.372504 0.806470
1216 1.194906 -0.477714 0.940467 0.050287 -0.457365 -0.372682 0.805851
1217 1.194714 -0.480013 0.944731 0.050244 -0.458320 -0.372837 0.805239
1218 1.194426 -0.482356 0.948967 0.050199 -0.459279 -0.372969 0.804634
1219 1.194137 -0.484699 0.953202 0.050153 -0.460242 -0.373080 0.804036
1220 1.193849 -0.487041 0.957438 0.050106 -0.461208 -0.373168 0.803444
1221 1.193473 -0.489436 0.961637 0.050058 -0.462177 -0.373236 0.802859
1222 1.193093 -0.491832 0.965835 0.050009 -0.463148 -0.373283 0.802280
1223 1.192712 -0.494230 0.970032 0.049959 -0.464123 -0.373310 0.801707
1224 1.192298 -0.496655 0.974210 0.049908 -0.465100 -0.373318 0.801140
1225 1.191859 -0.499103 0.978373 0.049857 -0.466079 -0.373307 0.800579
1226 1.191419 -0.501550 0.982535 0.049806 -0.467061 -0.373278 0.800023
1227 1.190975 -0.504003 0.986694 0.049754 -0.468045 -0.373231 0.799473
1228 1.190499 -0.506498 0.990825 0.049702 -0.469030 -0.373166 0.798929
1229 1.190024 -0.508992 0.994956 0.049650 -0.470018 -0.373085 0.798390
1230 1.189549 -0.511486 0.999087 0.049598 -0.471006 -0.372988 0.797855
1231 1.189063 -0.514008 1.003199 0.049546 -0.471997 -0.372875 0.797326
1232 1.188569 -0.516546 1.007301 0.049495 -0.472988 -0.372746 0.796802
1233 1.188076 -0.519084 1.011403 0.049444 -0.473980 -0.372603 0.796282
1234 1.187582 -0.521625 1.015503 0.049394 -0.474973 -0.372446 0.795766
1235 1.187082 -0.524204 1.019578 0.049345 -0.475967 -0.372276 0.795255
1236 1.186582 -0.526782 1.023654 0.049297 -0.476961 -0.372092 0.794748
1237 1.186082 -0.529361 1.027730 0.049250 -0.477956 -0.371896 0.794245
1238 1.185581 -0.531958 1.031794 0.049204 -0.478951 -0.371688 0.793746
1239 1.185080 -0.534573 1.035846 0.049160 -0.479945 -0.371468 0.793251
1240 1.184578 -0.537188 1.039898 0.049117 -0.480940 -0.371238 0.792759
1241 1.184076 -0.539804 1.043949 0.049076 -0.481934 -0.370997 0.792271
1242 1.183574 -0.542448 1.047983 0.049037 -0.482928 -0.370746 0.791785
1243 1.183072 -0.545097 1.052013 0.049001 -0.483921 -0.370486 0.791303
1244 1.182570 -0.547747 1.056043 0.048966 -0.484913 -0.370217 0.790823
1245 1.182068 -0.550402 1.060069 0.048934 -0.485904 -0.369939 0.790347
1246 1.181565 -0.553081 1.064078 0.048904 -0.486894 -0.369654 0.789873
1247 1.181062 -0.555761 1.068088 0.048878 -0.487882 -0.369362 0.789401
1248 1.180560 -0.558440 1.072098 0.048854 -0.488869 -0.369063 0.788931
1249 1.180057 -0.561133 1.076098 0.048833 -0.489855 -0.368758 0.788464
1250 1.179554 -0.563840 1.080090 0.048815 -0.490838 -0.368447 0.787998
1251 1.179052 -0.566547 1.084081 0.048801 -0.491820 -0.368132 0.787535
1252 1.178548 -0.569253 1.088073 0.048790 -0.492799 -0.367812 0.787072
1253 1.178045 -0.571980 1.092051 0.048784 -0.493777 -0.367487 0.786612
1254 1.177542 -0.574711 1.096025 0.048781 -0.494752 -0.367160 0.786152
1255 1.177039 -0.577442 1.100000 0.048782 -0.495724 -0.366829 0.785694
1256 1.176536 -0.580176 1.103973 0.048787 -0.496694 -0.366496 0.785236
1257 1.176032 -0.582928 1.107932 0.048797 -0.497661 -0.366161 0.784779
1258 1.175528 -0.585682 1.111892 0.048812 -0.498625 -0.365825 0.784323
1259 1.175025 -0.588435 1.115851 0.048831 -0.499586 -0.365488 0.783867
1260 1.174521 -0.591195 1.119806 0.048855 -0.500543 -0.365151 0.783412
1261 1.174017 -0.593968 1.123752 0.048884 -0.501498 -0.364814 0.782957
1262 1.173514 -0.596740 1.127698 0.048919 -0.502448 -0.364478 0.782501
1263 1.173010 -0.599512 1.131643 0.048959 -0.503396 -0.364144 0.782045
1264 1.172506 -0.602296 1.135581 0.049005 -0.504339 -0.363811 0.781589
1265 1.172002 -0.605085 1.139515 0.049056 -0.505278 -0.363481 0.781133
1266 1.171498 -0.607875 1.143449 0.049114 -0.506214 -0.363155 0.780675
1267 1.170994 -0.610665 1.147383 0.049177 -0.507145 -0.362831 0.780217
1268 1.170490 -0.613468 1.151307 0.049247 -0.508073 -0.362512 0.779758
1269 1.169987 -0.616273 1.155230 0.049324 -0.508995 -0.362198 0.779297
1270 1.169483 -0.619077 1.159153 0.049407 -0.509914 -0.361889 0.778835
1271 1.168978 -0.621884 1.163075 0.049498 -0.510827 -0.361585 0.778371
1272 1.168474 -0.624701 1.166988 0.049595 -0.511736 -0.361288 0.777905
1273 1.167970 -0.627518 1.170902 0.049699 -0.512641 -0.360998 0.777438
1274 1.167466 -0.630336 1.174816 0.049811 -0.513540 -0.360716 0.776968
1275 1.166962 -0.633158 1.178727 0.049931 -0.514434 -0.360441 0.776496
1276 1.166457 -0.635986 1.182633 0.050058 -0.515323 -0.360175 0.776022
1277 1.165953 -0.638814 1.186539 0.050194 -0.516207 -0.359918 0.775545
1278 1.165449 -0.641642 1.190446 0.050337 -0.517085 -0.359671 0.775065
1279 1.164944 -0.644476 1.194348 0.050489 -0.517958 -0.359434 0.774582
1280 1.164440 -0.647312 1.198248 0.050650 -0.518826 -0.359208 0.774096
1281 1.163936 -0.650148 1.202147 0.050819 -0.519688 -0.358993 0.773606
1282 1.163431 -0.652985 1.206048 0.050997 -0.520544 -0.358789 0.773113
1283 1.162927 -0.655828 1.209943 0.051184 -0.521394 -0.358599 0.772616
1284 1.162422 -0.658671 1.213838 0.051381 -0.522238 -0.358421 0.772115
1285 1.161919 -0.661514 1.217733 0.051587 -0.523076 -0.358257 0.771610
1286 1.161414 -0.664358 1.221628 0.051802 -0.523909 -0.358107 0.771101
1287 1.160910 -0.667206 1.225520 0.052028 -0.524735 -0.357971 0.770587
1288 1.160405 -0.670054 1.229412 0.052264 -0.525554 -0.357850 0.770068
1289 1.159901 -0.672901 1.233304 0.052510 -0.526367 -0.357746 0.769544
1290 1.159397 -0.675749 1.237195 0.052766 -0.527174 -0.357657 0.769015
1291 1.158893 -0.678599 1.241085 0.053033 -0.527974 -0.357585 0.768481
1292 1.158390 -0.681449 1.244976 0.053311 -0.528768 -0.357531 0.767942
1293 1.157886 -0.684298 1.248867 0.053600 -0.529554 -0.357494 0.767396
1294 1.157386 -0.687147 1.252759 0.053901 -0.530334 -0.357476 0.766845
1295 1.156887 -0.689996 1.256651 0.054213 -0.531107 -0.357477 0.766287
1296 1.156387 -0.692844 1.260543 0.054536 -0.531873 -0.357497 0.765723
1297 1.155889 -0.695692 1.264435 0.054872 -0.532632 -0.357537 0.765153
1298 1.155399 -0.698535 1.268332 0.055220 -0.533384 -0.357598 0.764575
1299 1.154909 -0.701378 1.272229 0.055580 -0.534129 -0.357680 0.763991
1300 1.154419 -0.704221 1.276127 0.055949 -0.534868 -0.357780 0.763399
1301 1.153936 -0.707059 1.280028 0.056324 -0.535605 -0.357895 0.762801
1302 1.153464 -0.709891 1.283935 0.056704 -0.536340 -0.358024 0.762196
1303 1.152992 -0.712723 1.287843 0.057089 -0.537072 -0.358168 0.761584
1304 1.152520 -0.715555 1.291750 0.057480 -0.537801 -0.358325 0.760965
1305 1.152067 -0.718376 1.295668 0.057876 -0.538529 -0.358497 0.760340
1306 1.151623 -0.721190 1.299591 0.058276 -0.539255 -0.358682 0.759707
1307 1.151179 -0.724004 1.303515 0.058681 -0.539979 -0.358881 0.759068
1308 1.150735 -0.726818 1.307437 0.059091 -0.540701 -0.359093 0.758421
1309 1.150332 -0.729608 1.311383 0.059504 -0.541422 -0.359318 0.757768
1310 1.149929 -0.732397 1.315329 0.059922 -0.542142 -0.359555 0.757107
1311 1.149527 -0.735186 1.319275 0.060343 -0.542860 -0.359806 0.756440
1312 1.149140 -0.737965 1.323229 0.060768 -0.543578 -0.360068 0.755765
1313 1.148795 -0.740719 1.327205 0.061196 -0.544294 -0.360343 0.755084
1314 1.148450 -0.743473 1.331181 0.061628 -0.545010 -0.360630 0.754395
1315 1.148105 -0.746227 1.335157 0.062063 -0.545725 -0.360928 0.753700
1316 1.147805 -0.748954 1.339155 0.062500 -0.546439 -0.361238 0.752997
1317 1.147536 -0.751662 1.343167 0.062940 -0.547153 -0.361560 0.752287
1318 1.147266 -0.754370 1.347180 0.063383 -0.547867 -0.361892 0.751570
1319 1.146997 -0.757078 1.351194 0.063828 -0.548581 -0.362235 0.750846
1320 1.146817 -0.759732 1.355248 0.064275 -0.549295 -0.362589 0.750115
1321 1.146645 -0.762380 1.359305 0.064725 -0.550009 -0.362953 0.749377
1322 1.146473 -0.765029 1.363363 0.065175 -0.550723 -0.363328 0.748632
1323 1.146333 -0.767659 1.367434 0.065628 -0.551437 -0.363712 0.747879
1324 1.146282 -0.770233 1.371543 0.066081 -0.552153 -0.364106 0.747119
1325 1.146232 -0.772806 1.375651 0.066536 -0.552868 -0.364510 0.746352
1326 1.146181 -0.775380 1.379761 0.066992 -0.553585 -0.364923 0.745578
1327 1.146220 -0.777897 1.383903 0.067449 -0.554302 -0.365345 0.744797
1328 1.146318 -0.780378 1.388069 0.067906 -0.555021 -0.365776 0.744008
1329 1.146416 -0.782858 1.392234 0.068363 -0.555741 -0.366215 0.743213
1330 1.146514 -0.785339 1.396400 0.068821 -0.556461 -0.366664 0.742410
1331 1.146782 -0.787709 1.400621 0.069279 -0.557184 -0.367120 0.741599
1332 1.147057 -0.790074 1.404845 0.069736 -0.557907 -0.367584 0.740782
1333 1.147332 -0.792439 1.409069 0.070194 -0.558633 -0.368057 0.739957
1334 1.147673 -0.794760 1.413310 0.070650 -0.559360 -0.368536 0.739125
1335 1.148156 -0.796986 1.417590 0.071106 -0.560089 -0.369024 0.738286
1336 1.148640 -0.799212 1.421871 0.071560 -0.560820 -0.369518 0.737439
1337 1.149123 -0.801438 1.426152 0.072014 -0.561553 -0.370019 0.736586
1338 1.149765 -0.803555 1.430465 0.072466 -0.562288 -0.370527 0.735724
1339 1.150485 -0.805617 1.434793 0.072916 -0.563025 -0.371042 0.734856
1340 1.151205 -0.807679 1.439123 0.073365 -0.563765 -0.371563 0.733980
1341 1.151926 -0.809741 1.443451 0.073811 -0.564508 -0.372090 0.733098
1342 1.152909 -0.811622 1.447810 0.074255 -0.565253 -0.372623 0.732207
1343 1.153892 -0.813502 1.452170 0.074697 -0.566000 -0.373162 0.731310
1344 1.154875 -0.815382 1.456530 0.075137 -0.566751 -0.373706 0.730405
1345 1.155940 -0.817207 1.460892 0.075573 -0.567504 -0.374255 0.729493
1346 1.157206 -0.818893 1.465258 0.076006 -0.568261 -0.374810 0.728574
1347 1.158472 -0.820580 1.469624 0.076436 -0.569021 -0.375369 0.727647
1348 1.159738 -0.822266 1.473990 0.076863 -0.569783 -0.375934 0.726714
1349 1.161152 -0.823854 1.478344 0.077285 -0.570550 -0.376502 0.725773
1350 1.162713 -0.825344 1.482686 0.077704 -0.571319 -0.377075 0.724824
1351 1.164273 -0.826834 1.487029 0.078119 -0.572093 -0.377652 0.723869
1352 1.165833 -0.828324 1.491370 0.078530 -0.572870 -0.378233 0.722906
1353 1.167577 -0.829697 1.495679 0.078936 -0.573650 -0.378817 0.721936
1354 1.169433 -0.830998 1.499965 0.079337 -0.574435 -0.379405 0.720959
1355 1.171290 -0.832299 1.504251 0.079733 -0.575223 -0.379996 0.719975
1356 1.173146 -0.833600 1.508537 0.080124 -0.576016 -0.380591 0.718983
1357 1.175175 -0.834798 1.512772 0.080509 -0.576813 -0.381188 0.717984
1358 1.177321 -0.835926 1.516971 0.080889 -0.577614 -0.381788 0.716978
1359 1.179468 -0.837054 1.521170 0.081263 -0.578419 -0.382390 0.715965
1360 1.181614 -0.838181 1.525369 0.081631 -0.579228 -0.382995 0.714945
1361 1.183867 -0.839251 1.529524 0.081993 -0.580042 -0.383601 0.713917
1362 1.186289 -0.840230 1.533608 0.082348 -0.580861 -0.384210 0.712883
1363 1.188712 -0.841208 1.537693 0.082696 -0.581684 -0.384820 0.711841
1364 1.191134 -0.842187 1.541778 0.083037 -0.582513 -0.385432 0.710792
1365 1.193556 -0.843165 1.545862 0.083372 -0.583346 -0.386046 0.709736
1366 1.196223 -0.844030 1.549818 0.083698 -0.584184 -0.386660 0.708674
1367 1.198902 -0.844889 1.553767 0.084017 -0.585026 -0.387275 0.707604
1368 1.201582 -0.845748 1.557716 0.084328 -0.585875 -0.387892 0.706526
1369 1.204261 -0.846607 1.561664 0.084631 -0.586728 -0.388509 0.705442
1370 1.206998 -0.847444 1.565577 0.084926 -0.587586 -0.389126 0.704351
1371 1.209912 -0.848216 1.569375 0.085212 -0.588450 -0.389744 0.703253
1372 1.212825 -0.848988 1.573173 0.085489 -0.589319 -0.390361 0.702148
1373 1.215739 -0.849760 1.576971 0.085757 -0.590194 -0.390979 0.701036
1374 1.218652 -0.850533 1.580770 0.086015 -0.591075 -0.391597 0.699917
1375 1.221614 -0.851292 1.584531 0.086264 -0.591961 -0.392214 0.698791
1376 1.224737 -0.852011 1.588169 0.086503 -0.592852 -0.392830 0.697659
1377 1.227861 -0.852730 1.591808 0.086733 -0.593750 -0.393446 0.696519
